fq_name	module	kind	uses_sorry	pretty_type_uncurried	pretty_type_unfolded	unfold_status
LRA.Set.Constructions.TGSet.TheSeparatedSubsetIsSeparatedSubset	LRA.Set.Constructions.TGSet.Separation.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set) (property : LRA.Set.Constructions.TGSet.Set → Prop),   LRA.Set.Constructions.TGSet.IsSeparatedSubset A property (LRA.Set.Constructions.TGSet.TheSeparatedSubset A property)	∀ (A : LRA.Set.Constructions.TGSet.Set) (property : LRA.Set.Constructions.TGSet.Set → Prop)   (x : LRA.Set.Constructions.TGSet.Set),   Iff     (LRA.Set.Constructions.instMembershipTGSet.1       (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsSeparatedSubset A property) ⋯).1 x)     (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (property x))	ok
LRA.Set.Constructions.TGSet.SeparatedSubsetExists	LRA.Set.Constructions.TGSet.Separation.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set) (property : LRA.Set.Constructions.TGSet.Set → Prop),   Exists fun B => LRA.Set.Constructions.TGSet.IsSeparatedSubset A property B	∀ (A : LRA.Set.Constructions.TGSet.Set) (property : LRA.Set.Constructions.TGSet.Set → Prop),   Exists fun B =>     ∀ (x : LRA.Set.Constructions.TGSet.Set),       Iff (LRA.Set.Constructions.instMembershipTGSet.1 B x)         (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (property x))	ok
LRA.Set.Constructions.TGSet.SeparatedSubsetIsUnique	LRA.Set.Constructions.TGSet.Separation.Theorems	theorem	true	∀ {A : LRA.Set.Constructions.TGSet.Set} {property : LRA.Set.Constructions.TGSet.Set → Prop}   {B C : LRA.Set.Constructions.TGSet.Set},   And (LRA.Set.Constructions.TGSet.IsSeparatedSubset A property B)       (LRA.Set.Constructions.TGSet.IsSeparatedSubset A property C) →     Eq C B	∀ {A : LRA.Set.Constructions.TGSet.Set} {property : LRA.Set.Constructions.TGSet.Set → Prop}   {B C : LRA.Set.Constructions.TGSet.Set},   And       (∀ (x : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 B x)           (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (property x)))       (∀ (x : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 C x)           (And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (property x))) →     Eq C B	ok
LRA.Set.Constructions.TGSet.ReplacementImageIsUnique	LRA.Set.Constructions.TGSet.Replacement.Theorems	theorem	true	∀ {A : LRA.Set.Constructions.TGSet.Set}   {relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop}   {B C : LRA.Set.Constructions.TGSet.Set},   And (LRA.Set.Constructions.TGSet.IsReplacementImageOf A relation B)       (LRA.Set.Constructions.TGSet.IsReplacementImageOf A relation C) →     Eq C B	∀ {A : LRA.Set.Constructions.TGSet.Set}   {relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop}   {B C : LRA.Set.Constructions.TGSet.Set},   And       (∀ (y : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 B y)           (Exists fun x => And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (relation x y)))       (∀ (y : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 C y)           (Exists fun x => And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (relation x y))) →     Eq C B	ok
LRA.Set.Constructions.TGSet.TheReplacementImageIsReplacementImageOf	LRA.Set.Constructions.TGSet.Replacement.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop)   (functional : LRA.Set.Constructions.TGSet.IsFunctionalOn A relation),   LRA.Set.Constructions.TGSet.IsReplacementImageOf A relation     (LRA.Set.Constructions.TGSet.TheReplacementImage A relation functional)	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop)   (functional :     ∀ (x : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 A x →         Exists fun y => And (relation x y) (∀ (other : LRA.Set.Constructions.TGSet.Set), relation x other → Eq other y))   (y : LRA.Set.Constructions.TGSet.Set),   Iff     (LRA.Set.Constructions.instMembershipTGSet.1       (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsReplacementImageOf A relation) ⋯).1 y)     (Exists fun x => And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (relation x y))	ok
LRA.Set.Constructions.TGSet.ReplacementImageExists	LRA.Set.Constructions.TGSet.Replacement.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop),   LRA.Set.Constructions.TGSet.IsFunctionalOn A relation →     Exists fun B => LRA.Set.Constructions.TGSet.IsReplacementImageOf A relation B	∀ (A : LRA.Set.Constructions.TGSet.Set)   (relation : LRA.Set.Constructions.TGSet.Set → LRA.Set.Constructions.TGSet.Set → Prop),   (∀ (x : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 A x →         Exists fun y =>           And (relation x y) (∀ (other : LRA.Set.Constructions.TGSet.Set), relation x other → Eq other y)) →     Exists fun B =>       ∀ (y : LRA.Set.Constructions.TGSet.Set),         Iff (LRA.Set.Constructions.instMembershipTGSet.1 B y)           (Exists fun x => And (LRA.Set.Constructions.instMembershipTGSet.1 A x) (relation x y))	ok
LRA.Set.Constructions.TGSet.NoSetIsMemberOfItself	LRA.Set.Constructions.TGSet.Foundation.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set), Not (LRA.Set.Constructions.instMembershipTGSet.mem A A)	∀ (A : LRA.Set.Constructions.TGSet.Set), LRA.Set.Constructions.instMembershipTGSet.1 A A → False	ok
LRA.Set.Constructions.TGSet.FoundationWitnessExists	LRA.Set.Constructions.TGSet.Foundation.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set),   (Exists fun w => LRA.Set.Constructions.instMembershipTGSet.mem A w) →     Exists fun x => LRA.Set.Constructions.TGSet.IsFoundationWitness A x	∀ (A : LRA.Set.Constructions.TGSet.Set),   (Exists fun w => LRA.Set.Constructions.instMembershipTGSet.1 A w) →     Exists fun x =>       And (LRA.Set.Constructions.instMembershipTGSet.1 A x)         (∀ (y : LRA.Set.Constructions.TGSet.Set),           LRA.Set.Constructions.instMembershipTGSet.1 x y → LRA.Set.Constructions.instMembershipTGSet.1 A y → False)	ok
LRA.Set.Constructions.TGSet.ChoiceSetExists	LRA.Set.Constructions.TGSet.Choice.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set),   And       (∀ (B : LRA.Set.Constructions.TGSet.Set),         LRA.Set.Constructions.instMembershipTGSet.mem A B →           Exists fun x => LRA.Set.Constructions.instMembershipTGSet.mem B x)       (∀ (B C : LRA.Set.Constructions.TGSet.Set),         LRA.Set.Constructions.instMembershipTGSet.mem A B →           LRA.Set.Constructions.instMembershipTGSet.mem A C →             Ne B C →               ∀ (x : LRA.Set.Constructions.TGSet.Set),                 LRA.Set.Constructions.instMembershipTGSet.mem B x →                   Not (LRA.Set.Constructions.instMembershipTGSet.mem C x)) →     Exists fun choiceSet => LRA.Set.Constructions.TGSet.IsChoiceSetFor A choiceSet	∀ (A : LRA.Set.Constructions.TGSet.Set),   And       (∀ (B : LRA.Set.Constructions.TGSet.Set),         LRA.Set.Constructions.instMembershipTGSet.1 A B →           Exists fun x => LRA.Set.Constructions.instMembershipTGSet.1 B x)       (∀ (B C : LRA.Set.Constructions.TGSet.Set),         LRA.Set.Constructions.instMembershipTGSet.1 A B →           LRA.Set.Constructions.instMembershipTGSet.1 A C →             (Eq B C → False) →               ∀ (x : LRA.Set.Constructions.TGSet.Set),                 LRA.Set.Constructions.instMembershipTGSet.1 B x →                   LRA.Set.Constructions.instMembershipTGSet.1 C x → False) →     Exists fun choiceSet =>       ∀ (B : LRA.Set.Constructions.TGSet.Set),         LRA.Set.Constructions.instMembershipTGSet.1 A B →           Exists fun x =>             And               (And (LRA.Set.Constructions.instMembershipTGSet.1 B x)                 (LRA.Set.Constructions.instMembershipTGSet.1 choiceSet x))               (∀ (other : LRA.Set.Constructions.TGSet.Set),                 And (LRA.Set.Constructions.instMembershipTGSet.1 B other)                     (LRA.Set.Constructions.instMembershipTGSet.1 choiceSet other) →                   Eq other x)	ok
LRA.Set.Constructions.TGSet.TheChoiceSetIsChoiceSetFor	LRA.Set.Constructions.TGSet.Choice.Theorems	theorem	true	∀ (A : LRA.Set.Constructions.TGSet.Set)   (membersNonempty :     ∀ (B : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.mem A B →         Exists fun x => LRA.Set.Constructions.instMembershipTGSet.mem B x)   (membersPairwiseDisjoint :     ∀ (B C : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.mem A B →         LRA.Set.Constructions.instMembershipTGSet.mem A C →           Ne B C →             ∀ (x : LRA.Set.Constructions.TGSet.Set),               LRA.Set.Constructions.instMembershipTGSet.mem B x →                 Not (LRA.Set.Constructions.instMembershipTGSet.mem C x)),   LRA.Set.Constructions.TGSet.IsChoiceSetFor A     (LRA.Set.Constructions.TGSet.TheChoiceSet A membersNonempty membersPairwiseDisjoint)	∀ (A : LRA.Set.Constructions.TGSet.Set)   (membersNonempty :     ∀ (B : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 A B → Exists fun x => LRA.Set.Constructions.instMembershipTGSet.1 B x)   (membersPairwiseDisjoint :     ∀ (B C : LRA.Set.Constructions.TGSet.Set),       LRA.Set.Constructions.instMembershipTGSet.1 A B →         LRA.Set.Constructions.instMembershipTGSet.1 A C →           (Eq B C → False) →             ∀ (x : LRA.Set.Constructions.TGSet.Set),               LRA.Set.Constructions.instMembershipTGSet.1 B x → LRA.Set.Constructions.instMembershipTGSet.1 C x → False)   (B : LRA.Set.Constructions.TGSet.Set),   LRA.Set.Constructions.instMembershipTGSet.1 A B →     Exists fun x =>       And         (And (LRA.Set.Constructions.instMembershipTGSet.1 B x)           (LRA.Set.Constructions.instMembershipTGSet.1             (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsChoiceSetFor A) ⋯).1 x))         (∀ (other : LRA.Set.Constructions.TGSet.Set),           And (LRA.Set.Constructions.instMembershipTGSet.1 B other)               (LRA.Set.Constructions.instMembershipTGSet.1                 (Classical.indefiniteDescription (LRA.Set.Constructions.TGSet.IsChoiceSetFor A) ⋯).1 other) →             Eq other x)	ok
LRA.Set.Constructions.GrothendieckUniverse.IsSuccessorOf	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A successor x : SetObject),   Iff (inst.mem successor x) (Or (inst.mem A x) (Eq x A))	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A successor x : SetObject),   Iff (inst.1 successor x) (Or (inst.1 A x) (Eq x A))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsClosedUnderPairing	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃x y : SetObject⦄,   And (inst.mem U x) (inst.mem U y) →     Exists fun pair => And (inst.mem U pair) (LRA.Set.Constructions.GrothendieckUniverse.IsPairSet x y pair)	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃x y : SetObject⦄,   And (inst.1 U x) (inst.1 U y) →     Exists fun pair => And (inst.1 U pair) (∀ (x_1 : SetObject), Iff (inst.1 pair x_1) (Or (Eq x_1 x) (Eq x_1 y)))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsClosedUnderIndexedUnion	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃indexSet : SetObject⦄,   inst.mem U indexSet →     ∀ (family : SetObject → SetObject),       (∀ (i : SetObject), inst.mem indexSet i → inst.mem U (family i)) →         Exists fun image =>           And (inst.mem U image)             (And (LRA.Set.Constructions.GrothendieckUniverse.IsImageOfFamilyOn indexSet family image)               (Exists fun union =>                 And (inst.mem U union)                   (LRA.Set.Constructions.GrothendieckUniverse.IsIndexedUnionOfFamilyOn indexSet family union)))	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃indexSet : SetObject⦄,   inst.1 U indexSet →     ∀ (family : SetObject → SetObject),       (∀ (i : SetObject), inst.1 indexSet i → inst.1 U (family i)) →         Exists fun image =>           And (inst.1 U image)             (And (∀ (y : SetObject), Iff (inst.1 image y) (Exists fun i => And (inst.1 indexSet i) (Eq y (family i))))               (Exists fun union =>                 And (inst.1 U union)                   (∀ (x : SetObject),                     Iff (inst.1 union x) (Exists fun i => And (inst.1 indexSet i) (inst.1 (family i) x)))))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsInductiveSet	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A : SetObject),   And (Exists fun empty => And (inst.mem A empty) (LRA.Set.Constructions.GrothendieckUniverse.IsEmptySet empty))     (∀ (x : SetObject),       inst.mem A x →         Exists fun successor =>           And (inst.mem A successor) (LRA.Set.Constructions.GrothendieckUniverse.IsSuccessorOf x successor))	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A : SetObject),   And (Exists fun empty => And (inst.1 A empty) (∀ (x : SetObject), inst.1 empty x → False))     (∀ (x : SetObject),       inst.1 A x →         Exists fun successor =>           And (inst.1 A successor) (∀ (x_1 : SetObject), Iff (inst.1 successor x_1) (Or (inst.1 x x_1) (Eq x_1 x))))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsClosedUnderPowerSet	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃x : SetObject⦄,   inst.mem U x →     Exists fun powerSet =>       And (inst.mem U powerSet) (LRA.Set.Constructions.GrothendieckUniverse.IsPowerSetOf x powerSet)	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃x : SetObject⦄,   inst.1 U x →     Exists fun powerSet =>       And (inst.1 U powerSet)         (∀ (x_1 : SetObject), Iff (inst.1 powerSet x_1) (∀ (y : SetObject), inst.1 x_1 y → inst.1 x y))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsPairSet	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (left right pair x : SetObject),   Iff (inst.mem pair x) (Or (Eq x left) (Eq x right))	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (left right pair x : SetObject),   Iff (inst.1 pair x) (Or (Eq x left) (Eq x right))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsUnionOf	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A union x : SetObject),   Iff (inst.mem union x) (Exists fun B => And (inst.mem A B) (inst.mem B x))	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A union x : SetObject),   Iff (inst.1 union x) (Exists fun B => And (inst.1 A B) (inst.1 B x))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsEmptySet	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A x : SetObject), Not (inst.mem A x)	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (A x : SetObject), inst.1 A x → False	ok
LRA.Set.Constructions.GrothendieckUniverse.IsIndexedUnionOfFamilyOn	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (indexSet : SetObject) (family : SetObject → SetObject)   (union x : SetObject), Iff (inst.mem union x) (Exists fun i => And (inst.mem indexSet i) (inst.mem (family i) x))	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (indexSet : SetObject) (family : SetObject → SetObject)   (union x : SetObject), Iff (inst.1 union x) (Exists fun i => And (inst.1 indexSet i) (inst.1 (family i) x))	ok
LRA.Set.Constructions.GrothendieckUniverse.IsTransitiveUniverse	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃x y : SetObject⦄,   And (inst.mem U x) (inst.mem x y) → inst.mem U y	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject) ⦃x y : SetObject⦄,   And (inst.1 U x) (inst.1 x y) → inst.1 U y	ok
LRA.Set.Constructions.GrothendieckUniverse.IsGrothendieckUniverse	LRA.Set.Constructions.GrothendieckUniverse.Definitions	instance	false	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject),   And (LRA.Set.Constructions.GrothendieckUniverse.IsTransitiveUniverse U)     (And (LRA.Set.Constructions.GrothendieckUniverse.IsClosedUnderPairing U)       (And (LRA.Set.Constructions.GrothendieckUniverse.IsClosedUnderPowerSet U)         (And (LRA.Set.Constructions.GrothendieckUniverse.IsClosedUnderIndexedUnion U)           (LRA.Set.Constructions.GrothendieckUniverse.ContainsInductiveSet U))))	∀ {SetObject : Type u} [inst : Membership SetObject SetObject] (U : SetObject),   And (∀ ⦃x y : SetObject⦄, inst.1 U x → inst.1 x y → inst.1 U y)     (And       (∀ ⦃x y : SetObject⦄,         inst.1 U x →           inst.1 U y →             Exists fun pair =>               And (inst.1 U pair) (∀ (x_1 : SetObject), Iff (inst.1 pair x_1) (Or (Eq x_1 x) (Eq x_1 y))))       (And         (∀ ⦃x : SetObject⦄,           inst.1 U x →             Exists fun powerSet =>               And (inst.1 U powerSet)                 (∀ (x_1 : SetObject), Iff (inst.1 powerSet x_1) (∀ (y : SetObject), inst.1 x_1 y → inst.1 x y)))         (And           (∀ ⦃indexSet : SetObject⦄,             inst.1 U indexSet →               ∀ (family : SetObject → SetObject),                 (∀ (i : SetObject), inst.1 indexSet i → inst.1 U (family i)) →                   Exists fun image =>                     And (inst.1 U image)                       (And                         (∀ (y : SetObject),                           Iff (inst.1 image y) (Exists fun i => And (inst.1 indexSet i) (Eq y (family i))))                         (Exists fun union =>                           And (inst.1 U union)                             (∀ (x : SetObject),                               Iff (inst.1 union x) (Exists fun i => And (inst.1 indexSet i) (inst.1 (family i) x))))))           (Exists fun omega =>             And (inst.1 U omega)               (And (Exists fun empty => And (inst.1 omega empty) (∀ (x : SetObject), inst.1 empty x → False))                 (∀ (x : SetObject),                   inst.1 omega x →                     Exists fun successor =>                       And (inst.1 omega successor)                         (∀ (x_1 : SetObject), Iff (inst.1 successor x_1) (Or (inst.1 x x_1) (Eq x_1 x)))))))))	ok
